Incident ID,Location Name,Incident Type,Verification,lat,lon,Date↕,Visual Evidence,Sources
31009-11403,HQ Palestinian Telecommunications Company,Airstrike,confirmed,31.51942,34.44202,09 Oct 2023,@ChrIS0sieck↗,@ytirawi↗@ShehabTelegram↗@QudsNen↗
31009-31474,,Airstrike,confirmed,31.51403,34.437,09 Oct 2023,@doppelot↗,
31009-34102,,Airstrike,confirmed,31.51355,34.43448,09 Oct 2023,@ShehabTelegram↗,
31009-15779,,Airstrike,confirmed,31.51642,34.43448,09 Oct 2023,@ShehabTelegram↗,
31009-40689,,Airstrike,confirmed,31.51083,34.43689,09 Oct 2023,@ShehabTelegram↗,
31009-74084,,Airstrike,confirmed,31.50991,34.43956,09 Oct 2023,@ShehabTelegram↗,
31009-48459,,Airstrike,confirmed,31.51281,34.43718,09 Oct 2023,Unknown,pbs.org↗
31009-86005,,Airstrike,confirmed,31.51436,34.4472,09 Oct 2023,@AsaadHannaa↗,@AlarabyTelevision↗
31009-61500,,Airstrike,confirmed,31.51406,34.44613,09 Oct 2023,@ShehabTelegram↗,@AlarabyTelevision↗
31009-12634,,Airstrike,most likely,31.51332,34.44528,09 Oct 2023,@AlarabyTelevision↗,@AlarabyTelevision↗
31009-93928,Islamic University,Airstrike,confirmed,31.51312,34.4416,09 Oct 2023,@ShehabTelegram↗,
31009-50602,,Airstrike,confirmed,31.51377,34.44786,09 Oct 2023,@mahajansi↗,@ShehabTelegram↗
31009-21939,Rafah Crossing,"Attack on aid, Airstrike",confirmed,31.24686,34.25527,09 Oct 2023,@m_osint↗,
31009-65472,,Airstrike,confirmed,31.34705,34.30928,09 Oct 2023,@ShehabTelegram↗,airwars.org↗
31009-63160,,Airstrike,confirmed,31.34362,34.30246,09 Oct 2023,Unknown,airwars.org↗
31009-28548,Asfour petrol station,Airstrike,confirmed,31.33442,34.33324,09 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗airwars.org↗
31009-84048,,Airstrike,confirmed,31.36583,34.27466,09 Oct 2023,Unknown,airwars.org↗
31009-42086,Old municipality building,Airstrike,confirmed,31.34305,34.30267,09 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31009-93138,,Airstrike,confirmed,31.55849,34.48083,09 Oct 2023,youtube.com↗,airwars.org↗
31009-24764,Al Badrasawi commercial complex,Airstrike,confirmed,31.52331,34.44513,09 Oct 2023,@ChrIS0sieck↗,airwars.org↗
31009-64766,,Airstrike,confirmed,31.36082,34.27151,09 Oct 2023,@pmofa↗,airwars.org↗
31009-99321,,Airstrike,confirmed,31.48832,34.44595,09 Oct 2023,Unknown,airwars.org↗
31009-30013,,"Attack on medical workers, Airstrike",confirmed,31.32318,34.34408,09 Oct 2023,facebook.com↗,airwars.org↗
31009-61569,,Airstrike,confirmed,31.53871,34.49511,09 Oct 2023,Unknown,airwars.org↗
31009-96827,Al-Shati refugee camp,"Attack on family of medical staff, Airstrike",confirmed,31.53072,34.45257,09 Oct 2023,facebook.com↗,airwars.org↗
30910-00335,"Oasis Bakery, Jabalia Camp",Attack on aid,confirmed,31.53178,34.49847,10 Oct 2023,facebook.com↗,@ShehabTelegram↗
31010-17065,,Airstrike,confirmed,31.53938,34.50728,10 Oct 2023,@idfonline↗,@idfonline↗
31010-62870,,Airstrike,confirmed,31.53793,34.4914,10 Oct 2023,Unknown,airwars.org↗
31010-52904,Qadeeh family home,Airstrike,confirmed,31.3266,34.34217,10 Oct 2023,@F24online↗,airwars.org↗
31010-13269,,Airstrike,confirmed,31.42005,34.34562,10 Oct 2023,Unknown,airwars.org↗ facebook.com↗
31010-95323,,Airstrike,confirmed,31.41475,34.34844,10 Oct 2023,facebook.com↗,airwars.org↗
31010-82174,Khan Younis,Airstrike,confirmed,31.34303,34.3025,10 Oct 2023,@ShehabTelegram↗,airwars.org↗
31010-93604,,"Airstrike, Attack on journalists",confirmed,31.52414,34.43661,10 Oct 2023,@ShehabTelegram↗,airwars.org↗
31010-25364,,Airstrike,confirmed,31.3239,34.33509,10 Oct 2023,Unknown,airwars.org↗
31010-20434,,Airstrike,confirmed,31.37195,34.31627,10 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31010-59937,,Airstrike,confirmed,31.33901,34.32352,10 Oct 2023,Unknown,airwars.org↗
31010-33319,,Airstrike,confirmed,31.53896,34.51196,10 Oct 2023,@Osinttechnical↗,@Osinttechnical↗
31010-72672,,Airstrike,confirmed,31.53889,34.45954,10 Oct 2023,@WAFA_PS↗,airwars.org↗ @ShehabTelegram↗
31010-79397,,Airstrike,confirmed,31.51056,34.47867,10 Oct 2023,Unknown,airwars.org↗
31010-77694,,Airstrike,confirmed,31.55302,34.46254,10 Oct 2023,@ChristopherJM↗,@ChristopherJM↗
31010-62217,,"Attack on family of medical staff, Airstrike",confirmed,31.4406,34.40267,10 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31010-25650,,Airstrike,confirmed,31.36363,34.27265,10 Oct 2023,Unknown,airwars.org↗
31010-57765,Sarayo Alwadiya factory,"Attack on Civil Defence staff, Airstrike",confirmed,31.47601,34.46939,10 Oct 2023,@GazaNewsNow↗,airwars.org↗
31010-45262,,"Attack on family of medical staff, Airstrike",confirmed,31.55998,34.48761,10 Oct 2023,facebook.com↗,@ShehabTelegram↗
31010-33562,,Airstrike,confirmed,31.35709,34.30255,10 Oct 2023,facebook.com↗,airwars.org↗
31010-75802,,Airstrike,confirmed,31.53877,34.49922,10 Oct 2023,facebook.com↗,airwars.org↗
31010-48338,UNRWA headquarters,Airstrike,confirmed,31.51422,34.44234,10 Oct 2023,Unknown,@ShehabTelegram↗
31010-77973,,Airstrike,confirmed,31.45125,34.40066,10 Oct 2023,Unknown,airwars.org↗
31010-46426,Abu Saleem Mosque,Airstrike,confirmed,31.4145,34.35252,10 Oct 2023,Unknown,airwars.org↗ amnestyusa.org↗
31010-55706,,Airstrike,confirmed,31.49309,34.47322,10 Oct 2023,facebook.com↗,airwars.org↗
31010-25053,Rafah Crossing,"Attack on aid, Airstrike",confirmed,31.24834,34.25903,10 Oct 2023,Unknown,airwars.org↗
31010-52570,,Airstrike,confirmed,31.53397,34.46373,10 Oct 2023,Unknown,airwars.org↗
31010-50341,,Airstrike,confirmed,31.34615,34.3039,10 Oct 2023,facebook.com↗,airwars.org↗
31010-71396,,Airstrike,confirmed,31.45006,34.39293,10 Oct 2023,@abdwaleed92↗,airwars.org↗
31010-18873,,Airstrike,confirmed,31.51931,34.46129,10 Oct 2023,facebook.com↗,airwars.org↗
31010-42259,Rafah Crossing,"Attack on Civil Defence staff, Airstrike",confirmed,31.25148,34.2621,10 Oct 2023,@EjShahid↗,airwars.org↗
31010-92534,,Airstrike,confirmed,31.28299,34.30206,10 Oct 2023,Unknown,airwars.org↗
31010-12603,,Airstrike,confirmed,31.46734,34.42,10 Oct 2023,Unknown,airwars.org↗
31010-90214,,Airstrike,confirmed,31.54952,34.46518,10 Oct 2023,Unknown,airwars.org↗
31010-79584,,Airstrike,confirmed,31.25864,34.28244,10 Oct 2023,Unknown,airwars.org↗
31010-97531,,"Airstrike, Attack on journalists",confirmed,31.54252,34.48908,10 Oct 2023,Unknown,airwars.org↗
31010-52099,,Airstrike,confirmed,31.53386,34.50079,10 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31010-95536,,Airstrike,confirmed,31.26445,34.28319,10 Oct 2023,archive.is↗,airwars.org↗
31010-71705,,Airstrike,confirmed,31.53171,34.50364,10 Oct 2023,Unknown,airwars.org↗ @AlarabyTelevision↗
31010-88388,,Airstrike,confirmed,31.5136,34.44411,10 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31010-64030,,Airstrike,confirmed,31.43211,34.3818,10 Oct 2023,Unknown,airwars.org↗
31010-74057,,Airstrike,confirmed,31.54416,34.46639,10 Oct 2023,@ytirawi↗,@ShehabTelegram↗
31010-56428,,"Attack on family of medical staff, Airstrike",confirmed,31.54416,34.46639,10 Oct 2023,@ShehabTelegram↗,airwars.org↗ @ShehabTelegram↗
31010-68570,,Airstrike,confirmed,31.34615,34.3039,10 Oct 2023,facebook.com↗,airwars.org↗
31011-27222,"Ajour Bakery, Sidra - Shaaban Street",Attack on aid,confirmed,31.50682,34.46906,11 Oct 2023,facebook.com↗,@ShehabTelegram↗
31011-52623,"Al-Yaziji bakery, Public Security Branch",Attack on aid,confirmed,31.53983,34.46453,11 Oct 2023,facebook.com↗,
31011-82511,,Airstrike,most likely,31.50187,34.44943,11 Oct 2023,Unknown,@ShehabTelegram↗
31011-54264,,Airstrike,confirmed,31.35481,34.29794,11 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗airwars.org↗
31011-38933,,Airstrike,confirmed,31.32487,34.29307,11 Oct 2023,@ShehabTelegram↗,airwars.org↗ @ShehabTelegram↗
31011-43608,,Airstrike,most likely,31.53029,34.51284,11 Oct 2023,Unknown,@ShehabTelegram↗
31011-16017,,Airstrike,most likely,31.31053,34.24182,11 Oct 2023,Unknown,@ShehabTelegram↗
31011-38863,,Airstrike,confirmed,31.51856,34.45538,11 Oct 2023,@ShehabTelegram↗,airwars.org↗ @ShehabTelegram↗
31011-88476,Aram family home,Airstrike,most likely,31.35422,34.29781,11 Oct 2023,Unknown,@ShehabTelegram↗@ShehabTelegram↗
31011-12034,,Airstrike,confirmed,31.34615,34.3039,11 Oct 2023,Unknown,airwars.org↗
31011-40107,,Airstrike,confirmed,31.44431,34.40144,11 Oct 2023,Unknown,airwars.org↗
31011-31135,,Airstrike,confirmed,31.54091,34.46494,11 Oct 2023,@GazaNewsNow↗,@ShehabTelegram↗
31011-71602,,Airstrike,confirmed,31.53792,34.46658,11 Oct 2023,@ShehabTelegram↗,airwars.org↗ @ShehabTelegram↗@AlarabyTelevision↗
31011-75834,"Al-Yaziji bakery, Public Security Branch",Airstrike,confirmed,31.53983,34.46453,11 Oct 2023,facebook.com↗,facebook.com↗
31011-90908,,Airstrike,confirmed,31.5051,34.46324,11 Oct 2023,Unknown,airwars.org↗
31011-85264,"Ajour Bakery, Sidra - Shaaban Street",Airstrike,confirmed,31.50682,34.46906,11 Oct 2023,Unknown,facebook.com↗
31011-23373,Doha Tower,Airstrike,confirmed,31.27895,34.2529,11 Oct 2023,@GazaNewsNow↗,@GazaNewsNow↗
31011-41680,,Airstrike,confirmed,31.36936,34.27339,11 Oct 2023,@IDFSpokesperson↗,@IDFSpokesperson↗
31011-94417,,"Airstrike, Attack on journalists",confirmed,31.28529,34.24946,11 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31011-58168,,Airstrike,confirmed,31.35996,34.29906,11 Oct 2023,gettyimages.be↗,airwars.org↗
31011-50940,,Airstrike,confirmed,31.35996,34.29906,11 Oct 2023,gettyimages.be↗,airwars.org↗
31011-55516,,Airstrike,confirmed,31.53881,34.4684,11 Oct 2023,@EyeonPalestine↗,@EyeonPalestine↗
31011-22196,Al-Kurd family home,Airstrike,confirmed,31.40753,34.34596,11 Oct 2023,@GazaNewsNow↗,airwars.org↗ @GazaNewsNow↗
31011-80562,Islamic University,Airstrike,confirmed,31.51409,34.43944,11 Oct 2023,@GeoConfirmed↗,@GeoConfirmed↗
31011-24455,,"Attack on family of medical staff, Airstrike",confirmed,31.475,34.47861,11 Oct 2023,Unknown,airwars.org↗
31011-24755,,Airstrike,confirmed,31.28956,34.24441,11 Oct 2023,Unknown,airwars.org↗
31011-12289,Al-Furqan mosque,Airstrike,confirmed,31.51421,34.42627,11 Oct 2023,Unknown,@ShehabTelegram↗
31011-80589,,Airstrike,confirmed,31.33006,34.31674,11 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗@ShehabTelegram↗
31011-88724,Al-Nada towers,"Attack on family of medical staff, Airstrike",confirmed,31.54926,34.52532,11 Oct 2023,facebook.com↗,airwars.org↗
31011-54298,Salah al Din Mosque,Airstrike,confirmed,31.49681,34.45802,11 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31011-55315,,Airstrike,confirmed,31.27811,34.26845,11 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31011-64174,Carmel Tower,Airstrike,confirmed,31.51493,34.4332,11 Oct 2023,@GazaNewsNow↗,wattan.net↗
31011-75289,,Airstrike,confirmed,31.34609,34.30743,11 Oct 2023,Unknown,@AlarabyTelevision↗@AlarabyTelevision↗forbiddenstories.org↗
31011-24837,,Airstrike,confirmed,31.41899,34.34944,11 Oct 2023,Unknown,airwars.org↗
31011-79606,,Airstrike,confirmed,31.51856,34.45538,11 Oct 2023,Unknown,@ShehabTelegram↗
31011-42484,,Airstrike,confirmed,31.44318,34.3659,11 Oct 2023,@abedalherthani↗,airwars.org↗ @ShehabTelegram↗
31011-98693,,Airstrike,confirmed,31.55055,34.50811,11 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31011-64533,,Airstrike,confirmed,31.34324,34.3251,11 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗@ShehabTelegram↗
31011-85983,Al-Ashqar Building,Airstrike,confirmed,31.52534,34.4374,11 Oct 2023,@GazaNewsNow↗,@GazaNewsNow↗
31011-28342,,Airstrike,confirmed,31.36281,34.32602,11 Oct 2023,Unknown,@ShehabTelegram↗@ShehabTelegram↗
31011-52564,,Airstrike,confirmed,31.34615,34.3039,11 Oct 2023,Unknown,airwars.org↗
31011-68024,,Airstrike,confirmed,31.54299,34.47345,11 Oct 2023,Unknown,airwars.org↗
31011-62293,,Airstrike,confirmed,31.52574,34.43473,11 Oct 2023,@hrw↗,@neonhandrail↗
31011-10246,,Airstrike,confirmed,31.30731,34.36037,11 Oct 2023,Unknown,airwars.org↗
31011-29095,al-Dahsan family home,"Attack on medical workers, Airstrike",most likely,31.50444,34.45531,11 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31012-18117,Al-Quds vicinity,Attack on hospitals and vicinity,confirmed,,,12 Oct 2023,mezan.org↗,mezan.org↗
31012-20850,,Airstrike,confirmed,31.54424,34.5104,12 Oct 2023,Unknown,airwars.org↗
31012-89956,,Airstrike,confirmed,31.33006,34.31674,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗@ShehabTelegram↗
31012-30218,,Airstrike,confirmed,31.43793,34.40386,12 Oct 2023,Unknown,airwars.org↗
31012-44800,,Airstrike,confirmed,31.52495,34.49091,12 Oct 2023,Unknown,airwars.org↗
31012-47059,,Airstrike,confirmed,31.52272,34.45081,12 Oct 2023,facebook.com↗,airwars.org↗
31012-73739,,Airstrike,confirmed,31.50061,34.42777,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31012-31980,,Airstrike,confirmed,31.53527,34.49503,12 Oct 2023,Unknown,airwars.org↗
31012-55741,,Airstrike,confirmed,31.29646,34.24376,12 Oct 2023,facebook.com↗,airwars.org↗
31012-29652,,Airstrike,confirmed,31.29646,34.24376,12 Oct 2023,Unknown,airwars.org↗
31012-20074,Al Awda Street/Al-Nuzha Street,"Airstrike, Attack on journalists",confirmed,31.52639,34.48992,12 Oct 2023,archive.md↗,airwars.org↗
31012-42608,,Airstrike,confirmed,31.30801,34.24737,12 Oct 2023,archive.is↗,airwars.org↗
31012-20541,,Airstrike,confirmed,31.54216,34.4622,12 Oct 2023,Unknown,@tom_bike↗apps.sentinel-hub.com↗
31012-94917,,Airstrike,confirmed,31.45006,34.39293,12 Oct 2023,Unknown,airwars.org↗
31012-93957,,Airstrike,confirmed,31.45283,34.38584,12 Oct 2023,facebook.com↗,airwars.org↗
31012-93593,,Airstrike,confirmed,31.53664,34.50382,12 Oct 2023,archive.ph↗,airwars.org↗ @ShehabTelegram↗
31012-79547,,Airstrike,confirmed,31.41978,34.35156,12 Oct 2023,@ChrIS0sieck↗,airwars.org↗
31012-73299,,Airstrike,confirmed,31.54321,34.51882,12 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31012-31946,,Airstrike,confirmed,31.2858,34.33638,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31012-98353,,Airstrike,confirmed,31.41624,34.33348,12 Oct 2023,Unknown,@ShehabTelegram↗
31012-33946,,Airstrike,confirmed,31.44102,34.38248,12 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31012-37128,,Airstrike,confirmed,31.49801,34.43002,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31012-69199,,Airstrike,confirmed,31.50251,34.45468,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31012-69519,Mukhbarat towers,Airstrike,confirmed,31.54478,34.45767,12 Oct 2023,@ghost_watcher1↗,@ShehabTelegram↗
31012-53844,,Airstrike,confirmed,31.33218,34.31686,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31012-96360,,Airstrike,confirmed,31.54857,34.51401,12 Oct 2023,Unknown,@ShehabTelegram↗
31012-15835,Al-Assouli family home,Airstrike,confirmed,31.42437,34.34289,12 Oct 2023,@clashreport↗,airwars.org↗ @ShehabTelegram↗
31012-40294,University College of Applied Sciences,Airstrike,confirmed,31.49879,34.43681,12 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31012-42175,Tower G6,Airstrike,confirmed,31.37738,34.31857,12 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31012-55594,,Airstrike,confirmed,31.55215,34.50586,12 Oct 2023,Unknown,@ShehabTelegram↗
31012-49061,Al-Nada Towers,Airstrike,confirmed,31.55026,34.48198,12 Oct 2023,Unknown,@AjaNews↗
31012-19108,,Airstrike,confirmed,31.41713,34.34954,12 Oct 2023,Unknown,airwars.org↗
31012-95393,,Airstrike,confirmed,31.34615,34.3039,12 Oct 2023,facebook.com↗,airwars.org↗
31012-80045,Al-Masry Tower,Airstrike,confirmed,31.27858,34.25223,12 Oct 2023,facebook.com↗,airwars.org↗
31012-88354,,Airstrike,confirmed,31.53385,34.50091,12 Oct 2023,archive.ph↗,airwars.org↗
31012-94769,,Airstrike,confirmed,31.35195,34.28464,12 Oct 2023,Unknown,airwars.org↗ petra.gov.jo↗
31012-98396,Naif towers,Airstrike,confirmed,31.55621,34.47945,12 Oct 2023,Unknown,@ShehabTelegram↗
31012-97787,,Airstrike,confirmed,31.54156,34.47084,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗airwars.org↗
31012-15072,,Airstrike,confirmed,31.44764,34.39286,12 Oct 2023,facebook.com↗,airwars.org↗
31012-78979,,Airstrike,confirmed,31.51749,34.45697,12 Oct 2023,Unknown,@ShehabTelegram↗
31012-90045,,Airstrike,confirmed,31.26655,34.26169,12 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31012-43805,,Airstrike,confirmed,31.54592,34.50923,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31012-57394,Tower C3,Airstrike,confirmed,31.37738,34.31857,12 Oct 2023,@EjShahid↗,@ShehabTelegram↗
31012-20361,,Airstrike,confirmed,31.48548,34.44488,12 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31013-47741,Al-Durrah,Attack on hospitals and vicinity,confirmed,,,13 Oct 2023,Unknown,tass.com↗ aa.com.tr↗
31013-46919,,Airstrike,confirmed,31.50202,34.45871,13 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31013-28998,,Airstrike,confirmed,31.52116,34.46076,13 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31013-84598,,Airstrike,confirmed,31.35827,34.3093,13 Oct 2023,@idfofficial↗,airwars.org↗
31013-14715,,Airstrike,confirmed,31.29646,34.24376,13 Oct 2023,Unknown,airwars.org↗
31013-86374,,Airstrike,confirmed,31.44011,34.40668,13 Oct 2023,Unknown,airwars.org↗
31013-74259,,Airstrike,confirmed,31.4398,34.36845,13 Oct 2023,facebook.com↗,airwars.org↗
31013-90771,,Airstrike,confirmed,31.51165,34.45847,13 Oct 2023,Unknown,airwars.org↗
31013-72100,,Airstrike,confirmed,31.52729,34.48355,13 Oct 2023,Unknown,@ShehabTelegram↗
31013-81251,,Airstrike,confirmed,31.303,34.24216,13 Oct 2023,Unknown,airwars.org↗
31013-37004,,Airstrike,confirmed,31.44826,34.39293,13 Oct 2023,@OnlinePalEng↗,airwars.org↗
31013-36988,,Airstrike,confirmed,31.54693,34.50012,13 Oct 2023,Unknown,@ShehabTelegram↗
31013-12495,,Airstrike,most likely,31.547,34.50702,13 Oct 2023,Unknown,@ShehabTelegram↗
31013-37633,,Airstrike,confirmed,31.43793,34.40386,13 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31013-65140,,Airstrike,confirmed,31.53311,34.50458,13 Oct 2023,Unknown,airwars.org↗
31013-42698,,Airstrike,confirmed,31.33455,34.33284,13 Oct 2023,Unknown,airwars.org↗
31013-38316,,Airstrike,confirmed,31.54696,34.49707,13 Oct 2023,Unknown,@ShehabTelegram↗
31013-43952,,Airstrike,confirmed,31.43793,34.40386,13 Oct 2023,Unknown,airwars.org↗
31013-71341,,"Attack on medical workers, Airstrike",confirmed,31.47977,34.44228,13 Oct 2023,Unknown,airwars.org↗
31013-61614,,Airstrike,confirmed,31.34609,34.30743,13 Oct 2023,Unknown,airwars.org↗
31013-93840,,Airstrike,confirmed,31.45517,34.41506,13 Oct 2023,@MohTurkman48↗,@MohTurkman48↗
31013-64432,Kuwait Roundabout,Airstrike,confirmed,31.48333,34.44504,13 Oct 2023,@ShehabTelegram↗,airwars.org↗
31013-78720,,Airstrike,confirmed,31.54174,34.4647,13 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31013-14743,,"Airstrike, Attack on journalists",confirmed,31.51667,34.45,13 Oct 2023,Unknown,airwars.org↗
31013-88749,,Airstrike,confirmed,31.35827,34.3093,13 Oct 2023,Unknown,airwars.org↗
31013-12373,,Airstrike,confirmed,31.54417,34.50566,13 Oct 2023,Unknown,airwars.org↗
31013-57518,,Airstrike,confirmed,31.32907,34.33081,13 Oct 2023,Unknown,airwars.org↗
31013-43384,,Airstrike,confirmed,31.55128,34.50923,13 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31013-35380,Salah Al-Din,Airstrike,confirmed,31.48217,34.44396,13 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31013-29095,,Airstrike,confirmed,31.34213,34.32534,13 Oct 2023,Unknown,airwars.org↗
31013-21256,,Airstrike,confirmed,31.34732,34.33976,13 Oct 2023,Unknown,airwars.org↗
31013-47854,Al-Habib Muhammad Mosque,Airstrike,confirmed,31.3603,34.29439,13 Oct 2023,@AuroraIntel↗,@AuroraIntel↗
31013-17082,,"Airstrike, Attack on journalists",confirmed,31.54424,34.5104,13 Oct 2023,Unknown,airwars.org↗
31013-72507,,Airstrike,confirmed,31.30818,34.24087,13 Oct 2023,Unknown,@ShehabTelegram↗
31013-13729,,"Attack on evacuation route, Attack on civilians",confirmed,31.482,34.44395,13 Oct 2023,@ragipsoylu↗,@ChrisOsieck↗
31014-02147,"Zaitoun Elem. Co-ed ""A"" and ""B"" and Zaitoun Elem. Boys ""B""",Attack on displaced civilians,confirmed,31.50195,34.45424,14 Oct 2023,Unknown,airwars.org↗
31014-79756,Al-Ahli,Attack on hospitals and vicinity,confirmed,,,14 Oct 2023,Unknown,aljazeera.net↗
31014-97213,Rafah Crossing,Crossing,confirmed,31.24819,34.25716,14 Oct 2023,@Osinttechnical↗,alaraby.co.uk↗
31014-39955,Al-Wadiya family House,Airstrike,confirmed,31.49412,34.47557,14 Oct 2023,Unknown,@ShehabTelegram↗
31014-63561,,Airstrike,confirmed,31.53777,34.49136,14 Oct 2023,Unknown,@ShehabTelegram↗
31014-78065,,Airstrike,confirmed,31.54904,34.46697,14 Oct 2023,Unknown,@ShehabTelegram↗
31014-25192,,"Attack on medical workers, Airstrike",confirmed,31.50165,34.42559,14 Oct 2023,Unknown,airwars.org↗
31014-47495,,Airstrike,confirmed,31.43793,34.40386,14 Oct 2023,Unknown,airwars.org↗
31014-14562,,Airstrike,most likely,31.37079,34.34142,14 Oct 2023,Unknown,@ShehabTelegram↗
31014-53555,,Airstrike,confirmed,31.28657,34.24699,14 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31014-85691,,Airstrike,confirmed,31.55128,34.50923,14 Oct 2023,@AlarabyTelevision↗,@ShehabTelegram↗
31014-59938,UNRWA school in Tal al-Hawa,"Attack on displaced civilians, Airstrike",confirmed,31.50195,34.45424,14 Oct 2023,Unknown,airwars.org↗
31014-46251,,Airstrike,confirmed,31.348,34.30293,14 Oct 2023,Unknown,@ShehabTelegram↗
31014-32721,Al Taqwa Mosque,Airstrike,confirmed,31.44243,34.40027,14 Oct 2023,Unknown,airwars.org↗
31014-78209,,Airstrike,confirmed,31.55815,34.50503,14 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
31014-71773,,Airstrike,confirmed,31.45006,34.39293,14 Oct 2023,Unknown,airwars.org↗
31014-82964,,Airstrike,confirmed,31.45513,34.40713,14 Oct 2023,Unknown,airwars.org↗
31014-55825,,Airstrike,confirmed,31.54079,34.48872,14 Oct 2023,Unknown,@ShehabTelegram↗
31014-95369,,Airstrike,confirmed,31.47344,34.45195,14 Oct 2023,Unknown,airwars.org↗
31014-47375,,"Attack on displaced civilians, Airstrike",most likely,31.40917,34.35055,14 Oct 2023,Unknown,airwars.org↗
31014-13403,,Airstrike,confirmed,31.52819,34.487,14 Oct 2023,Unknown,airwars.org↗
31014-81386,,"Attack on medical workers, Airstrike",confirmed,31.55128,34.50923,14 Oct 2023,facebook.com↗,airwars.org↗
31014-75841,Hamid Street,Airstrike,confirmed,31.53266,34.44793,14 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31014-25754,al-Fakhoura School,Airstrike,confirmed,31.54299,34.4943,14 Oct 2023,@WaheidiSaad↗,airwars.org↗
31014-76581,,Airstrike,confirmed,31.41131,34.35328,14 Oct 2023,Unknown,airwars.org↗
31014-28739,,Airstrike,confirmed,31.48548,34.44488,14 Oct 2023,Unknown,airwars.org↗
31014-63656,,Airstrike,confirmed,31.53171,34.50364,14 Oct 2023,Unknown,@ShehabTelegram↗
31014-27646,,"Attack on lawyers, Airstrike",confirmed,31.49748,34.4362,14 Oct 2023,Unknown,airwars.org↗
31014-93683,,Airstrike,confirmed,31.44187,34.39848,14 Oct 2023,Unknown,airwars.org↗
31014-26312,,"Attack on displaced civilians, Airstrike",confirmed,31.42494,34.37731,14 Oct 2023,Unknown,airwars.org↗
31015-75260,,Attack on aid,confirmed,31.54693,34.50012,15 Oct 2023,Unknown,@ShehabTelegram↗
31015-25099,,Attack on aid,confirmed,31.53294,34.49543,15 Oct 2023,Unknown,@ShehabTelegram↗
31015-82935,Turkish Friendship,Attack on hospitals and vicinity,confirmed,,,15 Oct 2023,Unknown,
31015-34501,Al-Quds vicinity,Attack on hospitals and vicinity,confirmed,,,15 Oct 2023,Unknown,@PalestineRCS↗@ShehabTelegram↗
31015-61592,Al-Rantisi,Attack on hospitals and vicinity,confirmed,,,15 Oct 2023,Unknown,
31015-35056,Sheikh Hamad Hospital,Attack on hospitals and vicinity,confirmed,,,15 Oct 2023,youtube.com↗,@gazahamad↗aa.com.tr↗
31015-68803,Al-Wafa (Gaza),Attack on hospitals and vicinity,confirmed,,,15 Oct 2023,Unknown,
31015-62557,Al-Karama Hospital,Attack on hospitals and vicinity,confirmed,,,15 Oct 2023,Unknown,
31015-02159,Al-Helou International Hospital,Attack on hospitals and vicinity,confirmed,,,15 Oct 2023,Unknown,
31015-68880,,Airstrike,confirmed,31.53171,34.50364,15 Oct 2023,Unknown,airwars.org↗
31015-95343,,Airstrike,confirmed,31.37043,34.33453,15 Oct 2023,facebook.com↗,airwars.org↗ @ShehabTelegram↗
